https://www.natureindex.com/article/10.1016/j.epsl.2020.116236,Earth and Planetary Science Letters
https://www.natureindex.com/article/10.1016/j.epsl.2020.116178,Earth and Planetary Science Letters
https://www.natureindex.com/article/10.1016/j.epsl.2020.116109,Earth and Planetary Science Letters
https://www.natureindex.com/article/10.1016/j.epsl.2020.116092,Earth and Planetary Science Letters
https://www.natureindex.com/article/10.1016/j.epsl.2019.116039,Earth and Planetary Science Letters
https://www.natureindex.com/article/10.1016/j.epsl.2019.115823,Earth and Planetary Science Letters
https://www.natureindex.com/article/10.1111/ele.13611,Ecology Letters
https://www.natureindex.com/article/10.1111/ele.13420,Ecology Letters
https://www.natureindex.com/article/10.1021/acs.est.0c02100,Environmental Science and Technology
https://www.natureindex.com/article/10.1021/acs.est.0c00716,Environmental Science and Technology
https://www.natureindex.com/article/10.1021/acs.est.0c00733,Environmental Science and Technology
https://www.natureindex.com/article/10.1021/acs.est.9b07145,Environmental Science and Technology
https://www.natureindex.com/article/10.1021/acs.est.9b05298,Environmental Science and Technology
https://www.natureindex.com/article/10.1021/acs.est.9b03735,Environmental Science and Technology
https://www.natureindex.com/article/10.1021/acs.est.9b02797,Environmental Science and Technology
https://www.natureindex.com/article/10.1016/j.gca.2020.09.004,Geochimica et Cosmochimica Acta
https://www.natureindex.com/article/10.1016/j.gca.2020.05.009,Geochimica et Cosmochimica Acta
https://www.natureindex.com/article/10.1016/j.gca.2020.04.009,Geochimica et Cosmochimica Acta
https://www.natureindex.com/article/10.1016/j.gca.2019.10.020,Geochimica et Cosmochimica Acta
https://www.natureindex.com/article/10.1016/j.gca.2019.09.040,Geochimica et Cosmochimica Acta
https://www.natureindex.com/article/10.1016/j.gca.2019.08.045,Geochimica et Cosmochimica Acta
https://www.natureindex.com/article/10.1016/j.gca.2019.11.004,Geochimica et Cosmochimica Acta
https://www.natureindex.com/article/10.1016/j.gca.2019.11.005,Geochimica et Cosmochimica Acta
https://www.natureindex.com/article/10.1016/j.gca.2019.08.005,Geochimica et Cosmochimica Acta
https://www.natureindex.com/article/10.1130/g47295.1,Geology
https://www.natureindex.com/article/10.1130/g47467.1,Geology
https://www.natureindex.com/article/10.1130/g47172.1,Geology
https://www.natureindex.com/article/10.1130/g47086.1,Geology
https://www.natureindex.com/article/10.1130/g46754.1,Geology
https://www.natureindex.com/article/10.1130/g46968.1,Geology
https://www.natureindex.com/article/10.1130/g46617.1,Geology
https://www.natureindex.com/article/10.1029/2020gl090426,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl088255,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl088898,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl089138,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl088083,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl089469,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl088550,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl088422,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl088229,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl088462,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl087867,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl088619,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl086351,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020gl086958,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl086726,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl086677,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl086285,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl086778,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl086876,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl086682,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl086504,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl085833,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl085072,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl084379,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl084387,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2019gl085373,Geophysical Research Letters
https://www.natureindex.com/article/10.1029/2020jd033147,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2020jd032903,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd031996,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd031826,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd031360,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd032130,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd032345,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd030814,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd030480,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd030796,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd030897,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd030623,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2019jd030929,Journal of Geophysical Research: Atmospheres
https://www.natureindex.com/article/10.1029/2020jb020097,Journal of Geophysical Research: Solid Earth
https://www.natureindex.com/article/10.1029/2020jb019683,Journal of Geophysical Research: Solid Earth
https://www.natureindex.com/article/10.1029/2019jb019333,Journal of Geophysical Research: Solid Earth
https://www.natureindex.com/article/10.1029/2019jb019099,Journal of Geophysical Research: Solid Earth
https://www.natureindex.com/article/10.1029/2019jb019260,Journal of Geophysical Research: Solid Earth
https://www.natureindex.com/article/10.1029/2019jb019237,Journal of Geophysical Research: Solid Earth
https://www.natureindex.com/article/10.1029/2019jb019005,Journal of Geophysical Research: Solid Earth
https://www.natureindex.com/article/10.1029/2019jb018900,Journal of Geophysical Research: Solid Earth
https://www.natureindex.com/article/10.1038/s41586-020-2478-3,Nature
https://www.natureindex.com/article/10.1038/s41586-020-2270-4,Nature
https://www.natureindex.com/article/10.1038/s41586-020-2148-5,Nature
https://www.natureindex.com/article/10.1038/s41586-019-1880-1,Nature
https://www.natureindex.com/article/10.1038/s41586-019-1636-y,Nature
https://www.natureindex.com/article/10.1038/s41558-020-0763-7,Nature Climate Change
https://www.natureindex.com/article/10.1038/s41558-019-0592-8,Nature Climate Change
https://www.natureindex.com/article/10.1038/s41467-020-17759-4,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-17442-8,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-16547-4,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-14624-2,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-15414-6,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-15325-6,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-15511-6,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-15014-4,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-15062-w,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-15063-9,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-15013-5,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-14300-5,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-019-13516-4,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-019-13119-z,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-019-12741-1,Nature Communications
https://www.natureindex.com/article/10.1038/s41561-020-0607-0,Nature Geoscience
https://www.natureindex.com/article/10.1038/s41561-020-0558-5,Nature Geoscience
https://www.natureindex.com/article/10.1038/s41561-020-0539-8,Nature Geoscience
https://www.natureindex.com/article/10.1038/s41561-019-0479-3,Nature Geoscience
https://www.natureindex.com/article/10.1038/s41561-019-0462-z,Nature Geoscience
https://www.natureindex.com/article/10.1073/pnas.1914135117,Proceedings of the National Academy of Sciences of the United States of America
https://www.natureindex.com/article/10.1073/pnas.1922345117,Proceedings of the National Academy of Sciences of the United States of America
https://www.natureindex.com/article/10.1073/pnas.2002411117,Proceedings of the National Academy of Sciences of the United States of America
https://www.natureindex.com/article/10.1073/pnas.1916545117,Proceedings of the National Academy of Sciences of the United States of America
https://www.natureindex.com/article/10.1073/pnas.1920816117,Proceedings of the National Academy of Sciences of the United States of America
https://www.natureindex.com/article/10.1073/pnas.1822037116,Proceedings of the National Academy of Sciences of the United States of America
https://www.natureindex.com/article/10.1126/science.aax4851,Science
https://www.natureindex.com/article/10.1126/sciadv.aba8164,Science Advances
https://www.natureindex.com/article/10.1126/sciadv.aay1259,Science Advances
https://www.natureindex.com/article/10.1016/j.watres.2020.116212,Water Research
https://www.natureindex.com/article/10.1016/j.watres.2020.115773,Water Research
https://www.natureindex.com/article/10.1016/j.watres.2019.115100,Water Research
https://www.natureindex.com/article/10.1016/j.ajhg.2020.08.023,American Journal of Human Genetics
https://www.natureindex.com/article/10.1016/j.ajhg.2020.08.013,American Journal of Human Genetics
https://www.natureindex.com/article/10.1016/j.ajhg.2020.06.006,American Journal of Human Genetics
https://www.natureindex.com/article/10.1158/0008-5472.can-19-1058,Cancer Research
https://www.natureindex.com/article/10.1158/0008-5472.can-18-3882,Cancer Research
https://www.natureindex.com/article/10.1016/j.cell.2020.04.037,Cell
https://www.natureindex.com/article/10.1016/j.cell.2020.02.052,Cell
https://www.natureindex.com/article/10.1016/j.cell.2019.11.020,Cell
https://www.natureindex.com/article/10.1016/j.cell.2019.10.014,Cell
