https://www.natureindex.com/article/10.1016/j.ajhg.2020.08.023,American Journal of Human Genetics
https://www.natureindex.com/article/10.1016/j.ajhg.2020.08.013,American Journal of Human Genetics
https://www.natureindex.com/article/10.1016/j.ajhg.2020.06.014,American Journal of Human Genetics
https://www.natureindex.com/article/10.1016/j.ajhg.2020.07.002,American Journal of Human Genetics
https://www.natureindex.com/article/10.1016/j.ajhg.2020.05.006,American Journal of Human Genetics
https://www.natureindex.com/article/10.1158/0008-5472.can-19-3533,Cancer Research
https://www.natureindex.com/article/10.1158/0008-5472.can-19-3147,Cancer Research
https://www.natureindex.com/article/10.1158/0008-5472.can-19-1427,Cancer Research
https://www.natureindex.com/article/10.1016/j.cell.2020.08.052,Cell
https://www.natureindex.com/article/10.1016/j.cmet.2020.01.001,Cell Metabolism
https://www.natureindex.com/article/10.1016/j.cub.2020.08.091,Current Biology
https://www.natureindex.com/article/10.1016/j.cub.2020.08.093,Current Biology
https://www.natureindex.com/article/10.1016/j.cub.2020.04.036,Current Biology
https://www.natureindex.com/article/10.1016/j.cub.2019.12.064,Current Biology
https://www.natureindex.com/article/10.1016/j.devcel.2020.10.004,Developmental Cell
https://www.natureindex.com/article/10.1101/gr.254219.119,Genome Research
https://www.natureindex.com/article/10.1016/j.immuni.2020.10.002,Immunity
https://www.natureindex.com/article/10.1074/jbc.ra120.013484,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.015129,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.014490,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.016284,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.014248,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ac120.014343,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.015801,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.014253,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.014083,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.014876,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.013705,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.014366,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.013233,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ac120.014918,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.013636,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.012590,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.013100,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.014197,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.014587,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.rev119.009710,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.013470,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.012809,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra120.013456,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.011979,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.011918,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.012098,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.010534,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ac119.012178,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.009546,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.010779,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.009451,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.010526,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.011373,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.011659,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.011342,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1074/jbc.ra119.011268,Journal of Biological Chemistry
https://www.natureindex.com/article/10.1083/jcb.201912107,Journal of Cell Biology
https://www.natureindex.com/article/10.1083/jcb.201902114,Journal of Cell Biology
https://www.natureindex.com/article/10.1083/jcb.201812098,Journal of Cell Biology
https://www.natureindex.com/article/10.1172/jci141455,Journal of Clinical Investigation
https://www.natureindex.com/article/10.1172/jci136363,Journal of Clinical Investigation
https://www.natureindex.com/article/10.1172/jci133572,Journal of Clinical Investigation
https://www.natureindex.com/article/10.1084/jem.20191644,Journal of Experimental Medicine
https://www.natureindex.com/article/10.1523/jneurosci.0940-20.2020,Journal of Neuroscience
https://www.natureindex.com/article/10.1523/jneurosci.2910-19.2020,Journal of Neuroscience
https://www.natureindex.com/article/10.1523/jneurosci.2192-19.2020,Journal of Neuroscience
https://www.natureindex.com/article/10.1523/jneurosci.1368-19.2020,Journal of Neuroscience
https://www.natureindex.com/article/10.1038/s41380-020-0701-0,Molecular Psychiatry
https://www.natureindex.com/article/10.1038/s41586-020-2705-y,Nature
https://www.natureindex.com/article/10.1038/s41586-020-2519-y,Nature
https://www.natureindex.com/article/10.1038/s41586-020-2548-6,Nature
https://www.natureindex.com/article/10.1038/s41586-020-2419-1,Nature
https://www.natureindex.com/article/10.1038/s41586-020-2338-1,Nature
https://www.natureindex.com/article/10.1038/s41586-020-2238-4,Nature
https://www.natureindex.com/article/10.1038/s41586-020-1969-6,Nature
https://www.natureindex.com/article/10.1038/s41586-020-1943-3,Nature
https://www.natureindex.com/article/10.1038/s41586-019-1878-8,Nature
https://www.natureindex.com/article/10.1038/s41586-019-1872-1,Nature
https://www.natureindex.com/article/10.1038/s41586-019-1786-y,Nature
https://www.natureindex.com/article/10.1038/s41586-019-1793-z,Nature
https://www.natureindex.com/article/10.1038/s41589-020-00665-7,Nature Chemical Biology
https://www.natureindex.com/article/10.1038/s41589-020-0576-z,Nature Chemical Biology
https://www.natureindex.com/article/10.1038/s41467-020-19870-y,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-19647-3,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-19426-0,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-19252-4,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-19147-4,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-19095-z,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-18690-4,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-18580-9,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-18151-y,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-18550-1,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-18388-7,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-18146-9,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-18225-x,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-17359-2,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-17880-4,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-17961-4,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-17325-y,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-17299-x,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-17013-x,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-16772-x,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-16765-w,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-16804-6,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-16586-x,Nature Communications
https://www.natureindex.com/article/10.1038/s41467-020-16130-x,Nature Communications
